Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving_Average,RSI,EMA_short,EMA_long,MACD,Signal,Std_Dev
2024-05-23 00:00:00-04:00,190.75919100120913,190.77917214539482,186.41422947138201,186.6639404296875,51005900,0.0,0.0,189.98809204101562,59.11404300524101,186.86531015665582,181.98192393875493,4.883386217900892,4.569795457527694,16.825159551878677
2024-05-24 00:00:00-04:00,188.6016982061538,190.35965784997902,187.82258600140187,189.76034545898438,36294600,0.0,0.0,190.01006469726562,69.35817906036092,187.3107002031679,182.55810331062378,4.752596892544119,4.60635574453098,16.825159551878677
2024-05-28 00:00:00-04:00,191.28858695639587,192.7768698320682,188.88138477648047,189.77035522460938,52280100,0.0,0.0,189.80031127929686,68.38215481459399,187.68910866800505,183.09234419314123,4.596764474863818,4.604437490597547,16.825159551878677
2024-05-29 00:00:00-04:00,189.39078555405024,192.02773274385174,189.2908950712484,190.0699920654297,53068000,0.0,0.0,189.38878479003907,68.32333811734789,188.05539842145498,183.60920699849595,4.446191422959032,4.5727882770698445,16.825159551878677
2024-05-30 00:00:00-04:00,190.5394463789207,191.95780280983485,190.40960704305542,191.06883239746094,49947900,0.0,0.0,189.46669311523436,67.04151829101126,188.51900364853282,184.16177184286371,4.357231805669102,4.529676982789696,16.825159551878677
2024-05-31 00:00:00-04:00,191.2186641606353,192.34736255924997,189.69043432876362,192.02772521972656,75158300,0.0,0.0,190.5394500732422,72.8400979998028,189.05880696717801,184.74443505596466,4.314371911213357,4.486615968474428,16.825159551878677
2024-06-03 00:00:00-04:00,192.67696567521375,194.76456083029888,192.29741538977316,193.8056640625,50080500,0.0,0.0,191.3485137939453,70.73297522093225,189.78909267415062,185.4156372045969,4.373455469553733,4.463983868690289,16.825159551878677
2024-06-04 00:00:00-04:00,194.414963181449,195.09418491376067,192.80682399954836,194.12530517578125,47471400,0.0,0.0,192.2195037841797,69.3728878362462,190.45620228978612,186.06079779505498,4.395404494731139,4.450267993898459,16.825159551878677
2024-06-05 00:00:00-04:00,195.17408160134354,196.6723473717975,194.64469558174162,195.64353942871094,54156800,0.0,0.0,193.33421325683594,67.99294905945746,191.25425415731303,186.7706305086591,4.483623648653918,4.456939124849551,16.825159551878677
2024-06-06 00:00:00-04:00,195.46374994249493,196.27281099963508,193.94550306571446,194.25514221191406,41181800,0.0,0.0,193.97147521972656,62.63613376366954,191.71592924263626,187.32503878297427,4.390890459661989,4.443729391812039,16.825159551878677
2024-06-07 00:00:00-04:00,194.4249530208514,196.71231401609788,193.9155481344315,196.66236877441406,53103900,0.0,0.0,194.89840393066407,66.9238027263346,192.47691993983287,188.01669285641424,4.46022708341863,4.447028930133357,16.825159551878677
2024-06-10 00:00:00-04:00,196.67234166962024,197.07188834151233,191.9278335340749,192.89671325683594,97262100,0.0,0.0,194.71661376953125,54.4558512152738,192.5415035270641,188.37817584903806,4.163327678026036,4.390288679711894,16.825159551878677
2024-06-11 00:00:00-04:00,193.4261003259925,206.92049013592867,193.40613442314833,206.91049194335938,172373300,0.0,0.0,197.27365112304688,70.52130524999386,194.75211712957105,189.75094000417297,5.001177125398073,4.51246636884913,16.825159551878677
2024-06-12 00:00:00-04:00,207.13024721546452,219.94541582044732,206.6607893800588,212.82366943359375,198134300,0.0,0.0,200.70967712402344,77.35009456840397,197.53235594557455,191.46003107301894,6.072324872555612,4.8244380695904265,16.825159551878677
2024-06-13 00:00:00-04:00,214.49173148985017,216.49940211957852,211.3553624447995,213.9923095703125,97862700,0.0,0.0,204.65711059570313,86.30569736440947,200.06465650322656,193.12908873948513,6.935567763741432,5.246664008420628,16.825159551878677
2024-06-14 00:00:00-04:00,213.60276725932692,214.9212332396349,211.05571234780385,212.2443389892578,70122700,0.0,0.0,207.77350463867188,80.97989507071185,201.93845380876982,194.54503320243126,7.393420606338566,5.676015328004216,16.825159551878677
2024-06-17 00:00:00-04:00,213.12330688362184,218.6968573821251,212.4740644791458,216.41949462890625,93728300,0.0,0.0,212.47806091308593,82.9382454340397,204.16630624263695,196.16536367846643,8.000942564170515,6.141000775237477,16.825159551878677
2024-06-18 00:00:00-04:00,217.3384239953892,218.37723010733959,212.75373450133438,214.042236328125,79943300,0.0,0.0,213.90440979003907,78.1822115244902,205.6856801019428,197.48957646733004,8.196103634612768,6.552021347112536,16.825159551878677
2024-06-20 00:00:00-04:00,213.68266276066225,213.99231716432826,208.6085492903026,209.4375762939453,86172500,0.0,0.0,213.22719116210936,69.90689936863551,206.26289490071244,198.37461349152377,7.888281409188664,6.819273359527762,16.825159551878677
2024-06-21 00:00:00-04:00,210.14676322476728,211.64502904420556,206.8705565188874,207.2501220703125,246421400,0.0,0.0,211.87875366210938,66.06918213667298,206.4147760037278,199.03205857143405,7.382717432293759,6.931962174080962,16.825159551878677
2024-06-24 00:00:00-04:00,207.4798404499802,212.454078428602,206.3511420510979,207.89935302734375,80727000,0.0,0.0,211.00975646972657,65.24087554625936,206.64317246889948,199.68889519779773,6.954277271101745,6.936425193485119,16.825159551878677
2024-06-25 00:00:00-04:00,208.9081869431628,211.1356197216104,208.36881796558913,208.8282928466797,56713900,0.0,0.0,209.49151611328125,65.69296941289899,206.9793448347118,200.36588761623344,6.6134572184783735,6.87183159848377,16.825159551878677
2024-06-26 00:00:00-04:00,211.2554717695587,214.61158767540186,210.39646545910043,213.00344848632812,66213200,0.0,0.0,209.28375854492188,67.53430497233686,207.90613001188353,201.30200323624044,6.6041267756430955,6.818290633915636,16.825159551878677
2024-06-27 00:00:00-04:00,214.4417922510153,215.4905813596252,212.1045012600432,213.85247802734375,49772700,0.0,0.0,210.16673889160157,70.01225668547188,208.8209527834928,202.23166803558144,6.589284747911364,6.772489456714782,16.825159551878677
2024-06-28 00:00:00-04:00,215.52053491072314,215.82019110439893,210.0568580061261,210.37648010253906,82542700,0.0,0.0,210.79201049804686,63.705311286942226,209.0602646787307,202.83498744794866,6.225277230782041,6.663047011528234,16.825159551878677
2024-07-01 00:00:00-04:00,211.84478889932726,217.25852074788511,211.67498727343576,216.49940490722656,60402900,0.0,0.0,212.51202087402345,72.52622044102185,210.204747790807,203.8471665190063,6.357581271800711,6.601953863582731,16.825159551878677
2024-07-02 00:00:00-04:00,215.90008813229406,220.12520851414416,214.8513143018939,220.0153350830078,58046200,0.0,0.0,214.74942932128906,65.64140128061345,211.71406891268404,205.04480863485827,6.669260277825771,6.6154151464313395,16.825159551878677
2024-07-03 00:00:00-04:00,219.7456427738116,221.29385375976562,218.77676303865346,221.29385375976562,37369800,0.0,0.0,216.40751037597656,61.36727955420602,213.18788196608122,206.24844160707363,6.939440359007591,6.68022018894659,16.825159551878677
2024-07-05 00:00:00-04:00,221.39372811908063,226.1881815360653,221.39372811908063,226.07830810546875,60412400,0.0,0.0,218.85267639160156,64.78493499666995,215.1710244490639,207.71732060695476,7.4537038421091495,6.834916919579102,16.825159551878677
2024-07-08 00:00:00-04:00,226.82744313327814,227.58657420321984,222.99188645966368,227.55661010742188,59085900,0.0,0.0,222.28870239257813,68.85607782758021,217.07649916573436,209.18689760698936,7.8896015587449995,7.045853847412282,16.825159551878677
2024-07-09 00:00:00-04:00,227.66647075237483,229.13477242689476,226.10827678949187,228.4156036376953,48076100,0.0,0.0,224.67194213867188,66.086246245853,218.82097677680528,210.61124620185646,8.209730574948821,7.27862919291959,16.825159551878677
2024-07-10 00:00:00-04:00,229.03489432853675,232.81052280414056,228.98494908857583,232.71063232421875,62627700,0.0,0.0,227.21100158691405,73.80892331571773,220.95784686102274,212.2482377664759,8.709609094546835,7.564825173245039,16.825159551878677
2024-07-11 00:00:00-04:00,231.12247556848655,232.12131940866172,225.50897806386928,227.30690002441406,64710600,0.0,0.0,228.41361083984376,72.33459283009915,221.93462427077526,213.36369423002688,8.57093004074838,7.766046146745707,16.825159551878677
2024-07-12 00:00:00-04:00,228.65533061100126,232.3710309246342,228.4156026019726,230.27345275878906,53046500,0.0,0.0,229.2526397705078,78.2267716924311,223.2175209612389,214.61626893586111,8.60125202537779,7.933087322472124,16.825159551878677
2024-07-15 00:00:00-04:00,236.2065948881155,236.95572779308304,232.82051476730805,234.12899780273438,62631300,0.0,0.0,230.5671173095703,79.81379666790386,224.89620970608436,216.0616562593332,8.834553446751158,8.113380547327932,16.825159551878677
2024-07-16 00:00:00-04:00,234.72830752859608,235.9968435006337,232.06139624646423,234.54852294921875,43234300,0.0,0.0,231.793701171875,79.57729203698212,226.38118097425888,217.43105379191732,8.95012718234156,8.280729874330657,16.825159551878677
2024-07-17 00:00:00-04:00,229.1847200362218,231.19240594396558,226.37797123546218,228.61538696289062,57345900,0.0,0.0,230.9746520996094,67.25546228011237,226.7249049725099,218.25952291569314,8.465382056816765,8.317660310827879,16.825159551878677
2024-07-18 00:00:00-04:00,230.01376046370817,230.17357913751758,222.01302671532576,223.92080688476562,66034600,0.0,0.0,230.29743347167968,60.256385545764346,226.2935052667031,218.67887728377258,7.614627982930529,8.177053845248409,16.825159551878677
2024-07-19 00:00:00-04:00,224.56007929212146,226.53778582663386,223.02185124438603,224.0506591796875,49151500,0.0,0.0,229.05287475585936,64.94868095114973,225.94845202254686,219.07678705384035,6.8716649687065114,7.91597606994003,16.825159551878677
2024-07-22 00:00:00-04:00,226.74754193953342,227.5166559886428,222.8320757894778,223.70108032226562,48201800,0.0,0.0,226.96729125976563,59.010264357902045,225.6027025301959,219.41932729594592,6.183375234249979,7.56945590280202,16.825159551878677
2024-07-23 00:00:00-04:00,224.1105879628454,226.67762395265615,222.42253943120292,224.74984741210938,39960300,0.0,0.0,225.00755615234374,56.31326110178544,225.47149405049026,219.81418063788396,5.6573134126063,7.187027404762876,16.825159551878677
2024-07-24 00:00:00-04:00,223.74101699336492,224.54009510228497,216.8789647868516,218.28732299804688,61777600,0.0,0.0,222.941943359375,46.47786968997331,224.36623696549896,219.70108007197013,4.665156893528831,6.6826533025160675,16.825159551878677
2024-07-25 00:00:00-04:00,218.67687825947047,220.59467187678908,214.37186367512805,217.23855590820312,51391200,0.0,0.0,221.6054931640625,38.65094589490545,223.2696706489919,219.51867087465405,3.7509997743378563,6.096322596880426,16.825159551878677
2024-07-26 00:00:00-04:00,218.44714249209272,219.2362376525438,215.7602501518015,217.7080078125,41601300,0.0,0.0,220.336962890625,37.01946282161842,222.41403021260854,219.38454768486486,3.0294825277436814,5.482954583053077,16.825159551878677
2024-07-29 00:00:00-04:00,216.70916725528429,219.04645819403996,215.50055949707524,217.98768615722656,36311800,0.0,0.0,219.19428405761718,36.04278227766409,221.73305420408823,219.28107646059536,2.4519777434928756,4.876759215141037,16.825159551878677
2024-07-30 00:00:00-04:00,218.93659134819188,220.07527275577738,215.87013333691414,218.5470428466797,41643800,0.0,0.0,217.95372314453124,28.936424752960107,221.24289861064076,219.2267036003053,2.0161950103354513,4.304646374179921,16.825159551878677
2024-07-31 00:00:00-04:00,221.1839827384757,223.56123595882272,220.3749216653048,221.8232421875,50036300,0.0,0.0,218.66090698242186,41.293988882531096,221.33218223784988,219.41903979194936,1.9131424459005189,3.826345588524041,16.825159551878677
2024-08-01 00:00:00-04:00,224.110590003871,224.22046343714268,216.7690968426558,218.1075439453125,62501000,0.0,0.0,218.83470458984374,31.133832294947368,220.83608403899797,219.32189195145776,1.5141920875402093,3.3639148883272747,16.825159551878677
2024-08-02 00:00:00-04:00,218.89661861998934,225.3391734979224,217.45829631147987,219.60580444335938,105568600,0.0,0.0,219.21426391601562,25.701839303000966,220.6468102550536,219.34292250641343,1.3038877486401645,2.951909460389853,16.825159551878677
2024-08-05 00:00:00-04:00,198.85982239251607,213.25316621507156,195.7733984925247,209.02806091308594,119548600,0.0,0.0,217.4223388671875,18.13415173663651,218.85931035628934,218.57885868468549,0.2804516716038563,2.417617902632654,16.825159551878677
2024-08-06 00:00:00-04:00,205.06264094927153,209.7472209414639,200.8375358240923,206.9904022216797,69660500,0.0,0.0,215.1110107421875,20.088366287421323,217.03332448942632,217.7204545022406,-0.6871300128142934,1.7966683195432644,16.825159551878677
2024-08-07 00:00:00-04:00,206.66078565300305,213.3929986622491,206.15138077832643,209.57742309570312,63516400,0.0,0.0,212.66184692382814,28.931920200171945,215.88626273654583,217.11726699064525,-1.2310042540994175,1.191133804814728,16.825159551878677
2024-08-08 00:00:00-04:00,212.86361928255258,213.95235545083946,208.5885687073719,213.06338500976562,47161100,0.0,0.0,211.65301513671875,35.3098218234817,215.4519738555027,216.81697943650602,-1.3650055810033166,0.679905927651119,16.825159551878677
2024-08-09 00:00:00-04:00,211.85479245119006,216.5293744807485,211.72493786998632,215.99000549316406,42201600,0.0,0.0,210.9298553466797,40.354816951602025,215.53474795360444,216.75572210736956,-1.2209741537651269,0.29972991136786986,16.825159551878677
2024-08-12 00:00:00-04:00,216.07000732421875,219.50999450683594,215.60000610351562,217.52999877929688,38028100,0.25,0.0,212.63024291992187,41.078882767514735,215.84170961909558,216.81307593491974,-0.9713663158241559,0.04551066592946473,16.825159551878677
2024-08-13 00:00:00-04:00,219.00999450683594,221.88999938964844,219.00999450683594,221.27000427246094,44155300,0.0,0.0,215.4861633300781,53.95136501627055,216.6768318734595,217.14321877473762,-0.46638690127812765,-0.056868847512053754,16.825159551878677
2024-08-14 00:00:00-04:00,220.57000732421875,223.02999877929688,219.6999969482422,221.72000122070312,41960600,0.0,0.0,217.91467895507813,56.032586681871926,217.45270408072773,217.482239696661,-0.02953561593326981,-0.051402201196296966,16.825159551878677
2024-08-15 00:00:00-04:00,224.60000610351562,225.35000610351562,222.75999450683594,224.72000122070312,46414000,0.0,0.0,220.24600219726562,58.836970133318566,218.5707497945701,218.01837017992338,0.5523796146467248,0.0693541619723074,16.825159551878677
2024-08-16 00:00:00-04:00,223.9199981689453,226.8300018310547,223.64999389648438,226.0500030517578,44340200,0.0,0.0,222.25800170898438,59.898603256295985,219.72140414182977,218.6133059482074,1.108098193622368,0.2771029683023195,16.825159551878677
2024-08-19 00:00:00-04:00,225.72000122070312,225.99000549316406,223.0399932861328,225.88999938964844,40687800,0.0,0.0,223.93000183105468,59.10468262226846,220.6704187953403,219.15232027720302,1.5180985181372932,0.5253020782693143,16.825159551878677
2024-08-20 00:00:00-04:00,225.77000427246094,227.1699981689453,225.4499969482422,226.50999450683594,30299000,0.0,0.0,224.97799987792968,56.22097377822012,221.56881505864735,219.69733318310176,1.8714818755455838,0.7945380377245683,16.825159551878677
2024-08-21 00:00:00-04:00,226.52000427246094,227.97999572753906,225.0500030517578,226.39999389648438,34765500,0.0,0.0,225.91399841308595,62.17213096395311,222.3120733413915,220.19382656927826,2.1182467721132525,1.0592797846023052,16.825159551878677
2024-08-22 00:00:00-04:00,227.7899932861328,228.33999633789062,223.89999389648438,224.52999877929688,43695300,0.0,0.0,225.8759979248047,57.14998502259019,222.65329263953078,220.51502451076112,2.1382681287696528,1.2750774534357747,16.825159551878677
2024-08-23 00:00:00-04:00,225.66000366210938,228.22000122070312,224.3300018310547,226.83999633789062,38677300,0.0,0.0,226.03399658203125,84.03478459639267,223.2974009008169,220.98354094240034,2.3138599584165718,1.4828339544319342,16.825159551878677
2024-08-26 00:00:00-04:00,226.75999450683594,227.27999877929688,223.88999938964844,227.17999267578125,30602200,0.0,0.0,226.2919952392578,91.25445315310989,223.89472271234987,221.4425373670952,2.4521853452546623,1.67670423259648,16.825159551878677
2024-08-27 00:00:00-04:00,226.0,228.85000610351562,224.88999938964844,228.02999877929688,35934600,0.0,0.0,226.59599609375,90.58619870291488,224.53091903034172,221.93049747170272,2.600421558638999,1.8614476978049839,16.825159551878677
2024-08-28 00:00:00-04:00,227.9199981689453,229.86000061035156,225.67999267578125,226.49000549316406,38052200,0.0,0.0,226.61399841308594,82.29632723591709,224.832316947699,222.2682388066258,2.5640781410732245,2.001973786458632,16.825159551878677
2024-08-29 00:00:00-04:00,230.10000610351562,232.9199981689453,228.8800048828125,229.7899932861328,51906300,0.0,0.0,227.66599731445314,82.6087081933167,225.59503638438113,222.8254058051078,2.7696305792733256,2.1555051450215705,16.825159551878677
2024-08-30 00:00:00-04:00,230.19000244140625,230.39999389648438,227.47999572753906,229.0,52990800,0.0,0.0,228.097998046875,78.09901105572119,226.11887694063017,223.28278315287758,2.8360937877525885,2.2916228735677744,16.825159551878677
2024-09-03 00:00:00-04:00,228.5500030517578,229.0,221.1699981689453,222.77000427246094,50190600,0.0,0.0,227.21600036621095,53.27511440778479,225.60366576091184,223.24479953210596,2.35886622880588,2.3050715446153958,16.825159551878677
2024-09-04 00:00:00-04:00,221.66000366210938,221.77999877929688,217.47999572753906,220.85000610351562,43840200,0.0,0.0,225.78000183105468,48.215025890514745,224.8723335059278,223.06740742628443,1.8049260796433657,2.2050424516209897,16.825159551878677
2024-09-05 00:00:00-04:00,221.6300048828125,225.47999572753906,221.52000427246094,222.3800048828125,36615400,0.0,0.0,224.95800170898437,44.89082951974051,224.48889833314084,223.0164887193606,1.4724096137802292,2.058515884052838,16.825159551878677
2024-09-06 00:00:00-04:00,223.9499969482422,225.24000549316406,219.77000427246094,220.82000732421875,48423000,0.0,0.0,223.16400451660155,38.69432560716959,223.92445356253745,222.85378639379456,1.0706671687428866,1.8609461409908479,16.825159551878677
2024-09-09 00:00:00-04:00,220.82000732421875,221.27000427246094,216.7100067138672,220.91000366210938,67180000,0.0,0.0,221.54600524902344,39.20206821209099,223.46069203939467,222.70980248774381,0.7508895516508574,1.6389348231228498,16.825159551878677
2024-09-10 00:00:00-04:00,218.9199981689453,221.47999572753906,216.72999572753906,220.11000061035156,51591000,0.0,0.0,221.01400451660157,36.230626097301865,222.9452010503111,222.51722457089994,0.42797647941117134,1.3967431543805142,16.825159551878677
2024-09-11 00:00:00-04:00,221.4600067138672,223.08999633789062,217.88999938964844,222.66000366210938,44587100,0.0,0.0,221.37600402832032,42.71807681932212,222.9013245290493,222.52780079987843,0.37352372917086996,1.1920992693385855,16.825159551878677
2024-09-12 00:00:00-04:00,222.5,223.5500030517578,219.82000732421875,222.77000427246094,37498200,0.0,0.0,221.45400390625,46.32107674122348,222.88112141265108,222.54574179784748,0.3353796148035997,1.0207553384315884,16.825159551878677
2024-09-13 00:00:00-04:00,223.5800018310547,224.0399932861328,221.91000366210938,222.5,36766600,0.0,0.0,221.79000244140624,40.082263659352016,222.8224873491663,222.54235351652545,0.2801338326408427,0.8726310372734393,16.825159551878677
2024-09-16 00:00:00-04:00,216.5399932861328,217.22000122070312,213.9199981689453,216.32000732421875,59357400,0.0,0.0,220.87200317382812,30.41126113034059,221.82210580686666,222.08143898376198,-0.25933317689532487,0.6462381944396864,16.825159551878677
2024-09-17 00:00:00-04:00,215.75,216.89999389648438,214.5,216.7899932861328,45519300,0.0,0.0,220.20800170898437,29.443990822385473,221.0479346498307,221.68948004319685,-0.6415453933661581,0.3886814768785176,16.825159551878677
2024-09-18 00:00:00-04:00,217.5500030517578,222.7100067138672,217.5399932861328,220.69000244140625,59894900,0.0,0.0,219.81400146484376,40.23567406162194,220.99286815622693,221.61544466528645,-0.6225765090595132,0.1864298796909115,16.825159551878677
2024-09-19 00:00:00-04:00,224.99000549316406,229.82000732421875,224.6300048828125,228.8699951171875,66781300,0.0,0.0,221.03399963378905,48.66975284536056,222.20473384252858,222.15281877283468,0.051915069693905025,0.1595269176915102,16.825159551878677
2024-09-20 00:00:00-04:00,229.97000122070312,233.08999633789062,227.6199951171875,228.1999969482422,318679900,0.0,0.0,222.1739990234375,48.8392286645805,223.12708201263837,222.60075789693894,0.526324115699424,0.23288635729309298,16.825159551878677
2024-09-23 00:00:00-04:00,227.33999633789062,229.4499969482422,225.80999755859375,226.47000122070312,54146000,0.0,0.0,224.20399780273436,56.174899679493876,223.64137727541754,222.88736851351408,0.7540087619034637,0.33711083821516713,16.825159551878677
2024-09-24 00:00:00-04:00,228.64999389648438,229.35000610351562,225.72999572753906,227.3699951171875,43556100,0.0,0.0,226.31999816894532,61.264677503545805,224.215010789536,223.219414928601,0.9955958609349977,0.46880784275913323,16.825159551878677
2024-09-25 00:00:00-04:00,224.92999267578125,227.2899932861328,224.02000427246094,226.3699951171875,42308700,0.0,0.0,227.45599670410155,57.022164741368385,224.54654683994391,223.45279123886667,1.0937556010772482,0.5937973944227563,16.825159551878677
2024-09-26 00:00:00-04:00,227.3000030517578,228.5,225.41000366210938,227.52000427246094,36636700,0.0,0.0,227.18599853515624,61.964286784737055,225.0040018295619,223.75406627839217,1.2499355511697274,0.7250250257721504,16.825159551878677
2024-09-27 00:00:00-04:00,228.4600067138672,229.52000427246094,227.3000030517578,227.7899932861328,34026000,0.0,0.0,227.10399780273437,62.20723054922479,225.43261589980358,224.0530238345211,1.3795920652824805,0.8559384336742165,16.825159551878677
2024-09-30 00:00:00-04:00,230.0399932861328,233.0,229.64999389648438,233.0,54541900,0.0,0.0,228.40999755859374,69.77601545450757,226.59682883829532,224.71576280974176,1.8810660285535619,1.0609639526500856,16.825159551878677
2024-10-01 00:00:00-04:00,229.52000427246094,229.64999389648438,223.74000549316406,226.2100067138672,63285000,0.0,0.0,228.1779998779297,54.81944857021762,226.53731774222945,224.82644754338068,1.7108701988487667,1.190945201889822,16.825159551878677
2024-10-02 00:00:00-04:00,225.88999938964844,227.3699951171875,223.02000427246094,226.77999877929688,32880600,0.0,0.0,228.26000061035157,55.376774618581045,226.57465328639367,224.97115504233744,1.603498244056226,1.2734558103231028,16.825159551878677
2024-10-03 00:00:00-04:00,225.13999938964844,226.80999755859375,223.32000732421875,225.6699981689453,34044200,0.0,0.0,227.88999938964844,54.15683394794078,226.43547557601698,225.02292119986396,1.4125543761530253,1.3012755234890874,16.825159551878677
2024-10-04 00:00:00-04:00,227.89999389648438,228.0,224.1300048828125,226.8000030517578,37245100,0.0,0.0,227.69200134277344,65.8403942195524,226.49155672613097,225.15455689259684,1.3369998335341222,1.3084203854980945,16.825159551878677
2024-10-07 00:00:00-04:00,224.5,225.69000244140625,221.3300018310547,221.69000244140625,39505400,0.0,0.0,225.43000183105468,56.495242548898325,225.75285606694257,224.89792322954568,0.8549328373968876,1.217722875877853,16.825159551878677
2024-10-08 00:00:00-04:00,224.3000030517578,225.97999572753906,223.25,225.77000427246094,31855700,0.0,0.0,225.34200134277344,56.70185315883281,225.75549425240695,224.96252182531717,0.7929724270897793,1.1327727861202384,16.825159551878677
2024-10-09 00:00:00-04:00,225.22999572753906,229.75,224.8300018310547,229.5399932861328,33591100,0.0,0.0,225.8940002441406,51.00029661030463,226.33772487298015,225.30159378537758,1.0361310876025698,1.1134444464167048,16.825159551878677
2024-10-10 00:00:00-04:00,227.77999877929688,229.5,227.1699981689453,229.0399932861328,28183500,0.0,0.0,226.56799926757813,51.26049958372603,226.75345847500364,225.578512266915,1.1749462080886417,1.1257447987510922,16.825159551878677
2024-10-11 00:00:00-04:00,229.3000030517578,229.41000366210938,227.33999633789062,227.5500030517578,31759200,0.0,0.0,226.71799926757814,51.63241047100712,226.87600379450427,225.7245486213478,1.151455173156478,1.1308868736321693,16.825159551878677
2024-10-14 00:00:00-04:00,228.6999969482422,231.72999572753906,228.60000610351562,231.3000030517578,39882100,0.0,0.0,228.63999938964844,55.46898191579674,227.55661906485096,226.1375452458226,1.4190738190283696,1.1885242627114094,16.825159551878677
2024-10-15 00:00:00-04:00,233.61000061035156,237.49000549316406,232.3699951171875,233.85000610351562,64751400,0.0,0.0,230.25599975585936,59.97867513907164,228.52483245541475,226.70883864268873,1.8159938127260205,1.3140181727143316,16.825159551878677
2024-10-16 00:00:00-04:00,231.60000610351562,232.1199951171875,229.83999633789062,231.77999877929688,34082200,0.0,0.0,230.7040008544922,55.54687093322249,229.02562727447355,227.08448013428935,1.9411471401841993,1.4394439662083052,16.825159551878677
2024-10-17 00:00:00-04:00,233.42999267578125,233.85000610351562,230.52000427246094,232.14999389648438,32993800,0.0,0.0,231.3260009765625,55.662340699169874,229.5062990624752,227.45970337593343,2.046595686541764,1.560874310274997,16.825159551878677
